id	version	visible	sec1970	pos1	pos2	amenity_type	name
3615796463	1	true	1435170912	50.4472964	30.4942766	waste_basket	
3615820993	1	true	1435170695	50.4472891	30.4943252	payment_terminal	
3615820996	1	true	1435170696	50.4473166	30.494295	atm	
3615828494	1	true	1435170911	50.4473306	30.4943212	bureau_de_change	
3615828495	1	true	1435170911	50.4473117	30.4942436	telephone	
3616263493	2	true	1441366852	50.4485863	30.4977878	post_box	
3616763367	2	true	1468082336	50.347915	30.4531838	place_of_worship	
3616800041	1	true	1435212412	50.3282829	30.4685545	place_of_worship	
3617257789	2	true	1435392151	50.4318871	30.4731645	atm	
3617500893	2	true	1446307828	50.4485653	30.6029884	payment_terminal	
3617501193	1	true	1435235143	50.4493803	30.600403	cafe	
3617515393	2	true	1446307828	50.4485413	30.6030044	atm	
3617572911	1	true	1435240652	50.4411241	30.6202283	payment_terminal	
3617573829	1	true	1435240651	50.4411044	30.6202375	atm	
3617573830	1	true	1435240653	50.4411566	30.6201768	toilets	
3617582667	1	true	1435240652	50.441151	30.6202293	payment_terminal	
3617589443	1	true	1435240653	50.4411634	30.6202188	payment_terminal	
3617592925	2	true	1435240721	50.4397722	30.6158811	telephone	
3617635367	1	true	1435242143	50.441524	30.6215546	bank	FidoBank
3617635368	1	true	1435242144	50.4415217	30.6214879	atm	
3617635609	1	true	1435242145	50.4415888	30.6217734	bank	Platinum Bank
3617636507	1	true	1435242146	50.4416143	30.6218374	atm	
3618141223	1	true	1435260998	50.4431113	30.6236408	bureau_de_change	
3618141225	1	true	1435260999	50.4428805	30.6226822	bank	
3618141226	1	true	1435260999	50.4429044	30.6228068	atm	
3618141306	1	true	1435260997	50.4432004	30.6233051	bureau_de_change	Обручок
3618141308	2	true	1435276023	50.4494101	30.6135425	pharmacy	
3618141401	1	true	1435261005	50.4529124	30.6118999	atm	
3618141402	1	true	1435261009	50.4496606	30.6134425	atm	
3618141605	1	true	1435261005	50.4528295	30.6119879	payment_terminal	
3618142012	1	true	1435261000	50.4438157	30.6191833	bank	
3618142013	1	true	1435261001	50.4437829	30.6195683	atm	
3618142016	1	true	1435261004	50.4514207	30.6129225	post_box	
3618142017	1	true	1435261005	50.4528619	30.6120004	bank	ПриватБанк
3618142018	1	true	1435261007	50.4538554	30.6112572	telephone	
3618147496	1	true	1435260998	50.4430794	30.6234836	telephone	
3618147497	1	true	1435261006	50.4528332	30.6120219	payment_terminal	
3618147498	1	true	1435261006	50.4529065	30.6120116	payment_terminal	
3618181394	1	true	1435260998	50.4431342	30.6235368	dentist	
3618181396	1	true	1435261009	50.4495459	30.6135183	atm	
3618192295	2	true	1473302477	50.4538595	30.6113236	atm	ПриватБанк
3618192593	1	true	1435260996	50.4434861	30.6230556	dentist	Аурум
3618529357	1	true	1435276023	50.4498885	30.6132827	telephone	
3619121610	2	true	1475436256	50.3869289	30.4701978	pharmacy	Біла Ромашка
3619680593	1	true	1435321059	50.4467609	30.419815	post_box	
3619680693	1	true	1435321060	50.4470407	30.4199961	shelter	
3620366725	1	true	1435334487	50.4625518	30.5150924	atm	
3620366937	1	true	1435334485	50.4625238	30.5150472	post_box	
3620366938	1	true	1435334486	50.4623018	30.5146823	telephone	
3620444607	1	true	1435340823	50.4641588	30.51747	bench	
3620447294	2	true	1453576092	50.4658506	30.5152848	pharmacy	Watsons
3620447794	1	true	1435338559	50.4654879	30.5167681	pharmacy	Аптека низьких цін
3620447894	1	true	1435338549	50.4649536	30.5157145	atm	
3620447895	1	true	1435338550	50.4658377	30.5153134	bureau_de_change	
3620447896	2	true	1464090334	50.4656076	30.5156712	bank	Фідо банк
3620447993	1	true	1435338548	50.4649402	30.5156975	atm	
3620448093	1	true	1435338549	50.464987	30.5155732	atm	
3620448293	1	true	1435338554	50.4650804	30.516095	atm	
3620448494	2	true	1464178470	50.4647335	30.5162537	bureau_de_change	
3620448793	1	true	1435338562	50.4649624	30.5159147	bureau_de_change	
3620470496	1	true	1435340816	50.4644733	30.5182307	bench	
3620470497	1	true	1435340824	50.4643029	30.5183433	atm	
3620470594	1	true	1435340808	50.4648308	30.5174346	telephone	
3620470696	1	true	1435340821	50.4642258	30.5176018	bench	
3620484493	4	true	1475448857	50.4648237	30.5172384	cafe	Coffee Nostra
3620484494	1	true	1435340812	50.4647353	30.5179646	bench	
3620484495	1	true	1435340819	50.4643507	30.5176049	bench	
3620484496	1	true	1435340820	50.4642857	30.5176049	bench	
3620484593	1	true	1435340813	50.4647088	30.5179196	waste_basket	
3620484594	1	true	1435340814	50.4644814	30.5179775	bench	
3620484693	1	true	1435340815	50.4645078	30.5180296	waste_basket	
3620484694	1	true	1435340822	50.4642298	30.5174716	bench	
3620484793	1	true	1435340816	50.4644563	30.5179339	bench	
3620484893	1	true	1435340819	50.4644067	30.5175124	bench	
3621845994	2	true	1435620049	50.4569359	30.4356683	atm	
3621863596	2	true	1435620049	50.4570208	30.4356037	atm	
3621863597	1	true	1435416995	50.4571372	30.4362863	library	Бібліотека для юнацтва
3621863894	2	true	1435620049	50.4569209	30.4356898	payment_terminal	
3621864396	2	true	1435620049	50.4569326	30.4356948	payment_terminal	
3621864397	3	true	1446834683	50.4569017	30.4358969	post_office	Нова Пошта
3621864399	2	true	1435618578	50.4570364	30.4370883	bicycle_parking	
3621864400	1	true	1435416997	50.4567169	30.4365132	restaurant	Вавилон
3621865794	2	true	1435620049	50.4569115	30.4356818	payment_terminal	
3621874693	1	true	1435416991	50.4568196	30.4363225	telephone	
3621875093	2	true	1435620050	50.4569002	30.4357312	payment_terminal	
3621890898	2	true	1461691329	50.4558569	30.4424126	restaurant	Coffee and burgers
3621890899	1	true	1435418839	50.4557581	30.4431085	atm	
3621890994	1	true	1435418840	50.4556637	30.4433571	waste_disposal	
3621891995	1	true	1435418840	50.4565684	30.4396407	waste_disposal	
3621911595	2	true	1446073334	50.4565674	30.4377187	atm	
3621911598	1	true	1435418840	50.4559767	30.4435983	library	Архітектурно-будівельна бібліотека імені В. Г. Заболотного
3621913894	1	true	1435418834	50.4565772	30.4376557	clock	
3621915196	2	true	1435620048	50.4559018	30.441944	cafe	Кофейбус
3621915593	1	true	1435418839	50.4557857	30.4431134	bank	Інтеграл-Банк
3622339712	2	true	1435598010	50.4537809	30.4530191	waste_basket	
3622339715	2	true	1435598010	50.4540423	30.4537154	bench	
3622339716	2	true	1435598010	50.4540836	30.4537242	bench	
3622357401	1	true	1435434045	50.4559515	30.4439669	bicycle_parking	
3622357403	2	true	1435598010	50.4539733	30.453284	waste_basket	
3622357404	2	true	1435598010	50.4539286	30.4536637	bench	
3622361204	2	true	1435598011	50.4539305	30.4535232	waste_basket	
3622361205	2	true	1435598011	50.4538708	30.4535939	waste_basket	
3622361206	2	true	1435598011	50.4536847	30.4536024	waste_basket	
3622361209	2	true	1435598011	50.4539616	30.4535725	bench	
3622361210	2	true	1435598011	50.4539723	30.4537317	bench	
3622361216	1	true	1435434181	50.4557172	30.4601355	pharmacy	
3622364302	2	true	1435485878	50.4578074	30.4600885	waste_disposal	
3622387096	2	true	1435598011	50.4539486	30.4531853	waste_basket	
3622402395	2	true	1435598011	50.4540019	30.453644	bench	
3622402396	2	true	1435598011	50.454145	30.4536939	bench	
3622758141	18	true	1468423205	50.4664359	30.5002295	cafe	Farba
3624123831	1	true	1435537031	50.456632	30.4576337	waste_disposal	
3624123837	1	true	1435537031	50.4567665	30.4574714	bench	
3625526592	2	true	1441490579	50.4545424	30.4531931	waste_basket	
3625528393	2	true	1441490579	50.4545665	30.4531553	waste_basket	
3625528396	1	true	1435597975	50.4550087	30.453026	waste_disposal	
3625528399	1	true	1435597975	50.4550353	30.4530213	waste_disposal	
3625528527	1	true	1435597979	50.4575242	30.4527239	toilets	
3625528603	2	true	1441490579	50.4588547	30.4532149	waste_disposal	
3625528604	2	true	1441490579	50.4588657	30.4533332	waste_disposal	
3625774518	4	true	1468423205	50.4456073	30.502049	restaurant	Чачапури
3625925052	1	true	1435615242	50.454898	30.4465054	pharmacy	Космо
3625925339	1	true	1435615244	50.4549192	30.4539783	recycling	
3625925939	1	true	1435615250	50.456332	30.4528004	bench	
3625925949	1	true	1435615250	50.4563847	30.4528063	bench	
3625925961	1	true	1435615250	50.456493	30.4537867	recycling	
3625925975	1	true	1435615250	50.4566237	30.453909	recycling	
3625926161	1	true	1435615251	50.4574316	30.4526561	toilets	
3625974223	4	true	1454589343	50.4576338	30.4598955	doctors	Травмпункт №3 ЦПМСД №1
3625974224	2	true	1473663479	50.4496708	30.4344588	atm	
3626795825	1	true	1435659561	50.4530663	30.5032522	bank	Укрексімбанк
3626795828	1	true	1435659561	50.4532259	30.5025781	bench	
3626795829	1	true	1435659561	50.4533151	30.5029135	bench	
3626795830	1	true	1435659561	50.4534768	30.5031708	bench	
3626795831	1	true	1435659561	50.453651	30.5037082	bench	
3626795832	1	true	1435659561	50.4538293	30.5040208	bench	
3626795833	1	true	1435659561	50.453933	30.5043986	bench	
3627296923	1	true	1435678762	50.430742	30.3867429	waste_disposal	
3627405958	1	true	1435684893	50.4322147	30.3860419	waste_disposal	
3627405959	1	true	1435684909	50.4299809	30.3843172	telephone	
3627405960	1	true	1435684911	50.4301265	30.3834213	post_office	Нова Пошта
3627406086	1	true	1435684897	50.4325059	30.3850801	atm	
3627406087	1	true	1435684899	50.4319515	30.383927	bank	Банк Михайлівський
3627406738	1	true	1435684910	50.4300847	30.3835728	atm	
3627406739	1	true	1435684912	50.4301997	30.383604	bureau_de_change	
3627411011	1	true	1435684909	50.4299926	30.3842979	telephone	
3627412995	1	true	1435684896	50.4325205	30.3851458	atm	
3627412996	1	true	1435684900	50.4320033	30.3839637	atm	
3627412997	1	true	1435684907	50.4302404	30.3842673	atm	
3627415794	1	true	1435684906	50.4305931	30.3844887	bicycle_parking	
3627416214	1	true	1435684903	50.4311611	30.3835491	payment_terminal	
3627416215	1	true	1435684903	50.4311711	30.3838208	atm	
3627416216	1	true	1435684905	50.431247	30.3841961	atm	
3627426593	1	true	1435684904	50.4311511	30.3836988	atm	
3629232243	1	true	1435758518	50.4224908	30.4574211	post_box	
3629234531	2	true	1435791474	50.4226364	30.4576837	bicycle_parking	
3629238197	2	true	1474666457	50.4225009	30.4574804	post_office	Укрпошта
3629267860	1	true	1435761154	50.4224938	30.4592469	bank	Банк Хрещатик
3629267861	1	true	1435761154	50.4226222	30.4596447	waste_disposal	
3629277693	1	true	1435759179	50.4221643	30.4573973	toilets	
3629277694	1	true	1435759180	50.4223018	30.4569643	toilets	
3629277793	2	true	1474666457	50.4221202	30.4571181	cafe	ЕвроСмак
3629310039	1	true	1435761149	50.422984	30.4592712	bank	ПриватБанк
3629310245	1	true	1435761153	50.4227111	30.4590994	parking	
3629310526	2	true	1436370833	50.4225305	30.4592666	atm	
3629310805	1	true	1435761149	50.4230228	30.4592859	payment_terminal	
3629313198	1	true	1435761150	50.4230146	30.4593276	payment_terminal	
3629327993	1	true	1435761151	50.4229605	30.4592508	payment_terminal	
3629499133	1	true	1435772665	50.4236145	30.4479452	waste_disposal	
3629499195	2	true	1449902221	50.4220794	30.4546865	doctors	Уромед
3629499199	1	true	1435772667	50.4242513	30.4458181	pharmacy	
3629524300	2	true	1474666457	50.4222292	30.4555995	pharmacy	Ексімед
3629524303	1	true	1435772660	50.4223693	30.4524751	telephone	
3629524436	1	true	1435772661	50.4223787	30.4523855	post_box	
3629524437	1	true	1435772661	50.4222611	30.4524713	post_office	Укрпошта
3629524442	2	true	1435788293	50.4240819	30.4452129	waste_disposal	
3629524530	1	true	1435772669	50.4249065	30.4428735	post_box	
3629670468	1	true	1435778819	50.4463475	30.491293	toilets	
3631167611	5	true	1459961636	50.4071695	30.6156843	bank	Ощадбанк
3631167980	1	true	1435832865	50.4050366	30.6182939	bench	
3631182995	1	true	1435832908	50.4051238	30.6182188	bench	
3631182996	1	true	1435832908	50.4050639	30.6180847	bench	
3631182997	1	true	1435832908	50.4049768	30.6181759	bench	
3631511701	1	true	1435841106	50.469592	30.4472824	car_wash	
3631512156	2	true	1435910000	50.4695815	30.4582488	car_wash	
3631729893	2	true	1457911524	50.4257888	30.4589145	bank	Crédit Agricole
3632355796	3	true	1475605451	50.3867431	30.4648179	cafe	Home Sweet Home Cafe
3632927801	1	true	1435932603	50.4105085	30.6265364	bicycle_parking	
3632930993	2	true	1435932924	50.3991676	30.6173839	bicycle_parking	
3632931393	1	true	1435931757	50.3986231	30.6169011	bicycle_parking	
3632931394	1	true	1435931937	50.4116921	30.6054896	bicycle_parking	
3632932593	1	true	1435931851	50.4045355	30.6148202	bicycle_parking	
3632933993	1	true	1435932056	50.3941075	30.6119899	bicycle_parking	
3633236320	1	true	1435948531	50.3734084	30.4831835	drinking_water	
3633284957	1	true	1435950942	50.4106264	30.6060886	bicycle_parking	
3633671450	2	true	1468423205	50.4315131	30.5142921	post_office	DPD
3634916794	1	true	1436080056	50.3798596	30.4771047	bicycle_rental	
3634954864	2	true	1441350430	50.4504498	30.4378413	hospital	ДНК-Лаборатория
3636090353	2	true	1468423205	50.4432443	30.5242746	post_office	TNT
3636666986	2	true	1451208886	50.5428096	30.5567545	restaurant	«Дача на Десне»
3636667679	1	true	1436174488	50.543428	30.5564599	bench	
3636667680	1	true	1436174488	50.5433285	30.55665	bench	
3636667681	1	true	1436174488	50.5432464	30.5568067	bench	
3637163875	1	true	1436188715	50.5926017	30.4495583	toilets	
3637921828	2	true	1445731979	50.4556419	30.4457904	atm	
3637921834	2	true	1445731979	50.4557145	30.4458339	payment_terminal	
3637921839	1	true	1436215954	50.4560701	30.4472826	waste_disposal	
3637921840	1	true	1436215954	50.4560964	30.447283	waste_disposal	
3637961864	3	true	1445731976	50.4557604	30.445769	fast_food	Пузата хата
3637970838	3	true	1468423205	50.455538	30.4467344	social_facility	Центр соціальних служб для сім\'ї, дітей та молоді
3638796047	2	true	1441490577	50.4585429	30.4566033	stage	Сцена
3638796048	1	true	1436258588	50.4543805	30.4564291	toilets	
3638796069	1	true	1436258588	50.4547473	30.4564481	bench	
3638796074	1	true	1436258588	50.4547953	30.4564678	bench	
3638796080	1	true	1436258589	50.4548447	30.4564874	bench	
3638796090	1	true	1436258589	50.4550036	30.4551424	stage	
3638796502	1	true	1436258589	50.4552523	30.4560006	waste_disposal	
3638796503	1	true	1436258589	50.4552731	30.4556373	recycling	
3638796520	1	true	1436258589	50.4582948	30.4550493	cinema	
3638916594	1	true	1436261134	50.4718913	30.3587724	hospital	Лаборатория \"Синэво
3639617293	1	true	1436293263	50.4225769	30.4586658	bench	
3639617297	2	true	1436336214	50.4185969	30.4572734	bench	
3639617393	1	true	1436293264	50.4225882	30.4585715	bench	
3639617395	1	true	1436293265	50.4220009	30.4583118	parking	
3639617402	2	true	1436336215	50.4186108	30.4571904	bench	
3639617408	1	true	1436293278	50.4189134	30.4582191	kindergarten	
3639617493	1	true	1436293264	50.4225156	30.4586035	bench	
3639617494	1	true	1436293264	50.4224577	30.4584469	bench	
3639617495	1	true	1436293265	50.4223729	30.4584243	bench	
3639617496	1	true	1436293265	50.4222772	30.4583893	bench	
3639617500	1	true	1436293267	50.4213845	30.4579469	parking	
3639617501	1	true	1436293267	50.4208518	30.4577213	telephone	
3639617596	2	true	1436336215	50.419205	30.4568889	pharmacy	
3639617694	1	true	1436293268	50.4207403	30.4574882	shelter	
3639617703	2	true	1436336216	50.4189576	30.4574153	waste_disposal	
3639617704	4	true	1474666458	50.4192285	30.4570035	doctors	Кардіомедa
3639617707	3	true	1461858434	50.4172332	30.4564019	police	Департамент патрульної поліції Києва
3639617722	1	true	1436293290	50.4201663	30.460966	waste_disposal	
3639617794	2	true	1436336216	50.4185599	30.4571774	bench	
3639617807	1	true	1436293299	50.420624	30.4586974	bench	
3639617994	2	true	1436336216	50.4185974	30.4572263	waste_basket	
3639618193	2	true	1436336216	50.4185484	30.4572644	bench	
3639618194	2	true	1436336216	50.4185516	30.4572214	waste_basket	
3640348943	1	true	1436342291	50.4448613	30.4993678	restaurant	La Vaca Tapas
3640700593	2	true	1436355736	50.4252713	30.4580603	bank	ПриватБанк
3640700594	2	true	1436355736	50.4252349	30.4580321	atm	
3640700793	1	true	1436353522	50.425257	30.4580423	payment_terminal	
3640700893	2	true	1436355735	50.4252428	30.458003	payment_terminal	
3640700894	2	true	1436355736	50.4252317	30.4580567	payment_terminal	
3640701293	1	true	1436353526	50.4252018	30.4581865	atm	
3640730805	3	true	1476613137	50.4252755	30.4598644	toilets	
3640730806	2	true	1438332688	50.4254555	30.4592687	bureau_de_change	
3640730807	2	true	1438332690	50.4252266	30.4599216	bureau_de_change	
3640768293	1	true	1436355734	50.4252676	30.4581146	toilets	
3640768294	1	true	1436355734	50.4255461	30.4587759	bureau_de_change	
3640768493	1	true	1436355734	50.4258704	30.4589455	atm	
3640768793	1	true	1436355738	50.4257206	30.4590074	telephone	
3640769899	1	true	1436356993	50.4239957	30.457715	bank	Укргазбанк
3640781894	1	true	1436356803	50.4247446	30.458309	telephone	
3640781895	4	true	1469788577	50.4241119	30.4577862	restaurant	Чайхона базар
3640788695	1	true	1436356806	50.4242524	30.4578788	pharmacy	Велика аптека
3640791394	1	true	1436356994	50.4239682	30.4577577	atm	
3640801993	1	true	1436356803	50.4246549	30.4582453	telephone	
3641076007	2	true	1470988651	50.4245603	30.4590943	post_office	Нова Пошта
3641076107	1	true	1436370832	50.424507	30.4591514	bureau_de_change	
3641082194	1	true	1436370987	50.4650451	30.5157013	atm	
3641219793	5	true	1472489244	50.4677192	30.5143024	pharmacy	Tas
3641219893	1	true	1436377740	50.4717578	30.5177536	bicycle_parking	
3641443566	5	true	1462309757	50.4094618	30.6265885	post_office	Нова Пошта
3641499879	2	true	1442562751	50.4396886	30.6313534	drinking_water	
3641504850	3	true	1467844209	50.471443	30.5174086	fast_food	Salateira
3641504851	4	true	1436974840	50.4677593	30.5143675	bank	Альфа
3641504854	3	true	1468842926	50.4684691	30.5164816	bank	Ощадбанк
3641504860	2	true	1447350907	50.4686887	30.5167983	telephone	
3642087404	1	true	1436428643	50.4482743	30.4510998	cafe	Столова КПІ \"Кампус\"
3642708303	1	true	1436447727	50.4463387	30.4953258	bench	
3642708304	1	true	1436447727	50.4463644	30.4956343	bench	
3642708305	1	true	1436447727	50.4462516	30.4958944	bench	
3642708306	1	true	1436447727	50.4462687	30.4962565	bench	
3642708307	1	true	1436447727	50.446144	30.4965435	bench	
3642708308	1	true	1436447727	50.4461679	30.4968842	bench	
3642708309	1	true	1436447727	50.4460347	30.4971899	bench	
3642708310	1	true	1436447727	50.4460467	30.497595	bench	
3642708311	4	true	1469542008	50.4465115	30.4964331	fast_food	Burger farm
3642725798	1	true	1436449791	50.4260345	30.4402457	parking	
3642725801	2	true	1437844079	50.4314152	30.4316879	atm	
3642764594	2	true	1449902220	50.4197788	30.4333681	doctors	Амбулаторія поліклініки #1
3642764597	2	true	1436482040	50.4194324	30.4350717	waste_disposal	
3642770300	1	true	1436449374	50.4213821	30.4364573	waste_disposal	
3642770397	2	true	1436482040	50.4194049	30.4349721	post_box	
3642770398	1	true	1436449332	50.4198454	30.4355108	vehicle_inspection	
3642770793	1	true	1436449310	50.4201048	30.4333612	waste_disposal	
3642770796	2	true	1436482040	50.4194019	30.4350057	payment_terminal	
3643146894	2	true	1436482040	50.419174	30.4361107	waste_disposal	
3643147293	2	true	1436482040	50.4183064	30.4345181	waste_disposal	
3643148696	1	true	1436466727	50.4210607	30.4336956	recycling	
3643150094	2	true	1436482041	50.4188288	30.4333823	shelter	
3643150795	2	true	1436482041	50.4189429	30.4338182	shelter	
3643150796	1	true	1436466681	50.4190033	30.4335671	waste_disposal	
3644963412	1	true	1436557343	50.4203277	30.4312631	cafe	Губернатор
3644963414	2	true	1436565820	50.4196345	30.4311329	waste_disposal	
3644963619	3	true	1436626781	50.4198336	30.4303951	waste_disposal	
3644963721	2	true	1437166442	50.420226	30.4260322	vehicle_inspection	
3644964014	2	true	1436565820	50.4179239	30.4311375	waste_disposal	
3644964021	2	true	1437166443	50.4206147	30.4286745	vehicle_inspection	
3644964598	1	true	1436557342	50.4213515	30.4290107	college	Київське вище професійне училище будівництва та дизайну
3644964902	2	true	1436565820	50.4196513	30.4328398	waste_disposal	
3644964913	1	true	1436557360	50.415995	30.4313172	shelter	
3645124834	2	true	1439462383	50.4371025	30.4993203	cafe	Fresh
3645181245	1	true	1436565811	50.4180402	30.430449	waste_disposal	
3646393705	1	true	1436631163	50.4472176	30.4256049	shelter	
3646393998	1	true	1436631163	50.447328	30.4257548	restaurant	Фігаро
3646570025	6	true	1468423206	50.4409595	30.5058798	clinic	Клініка «Літус»
3647049165	2	true	1468843588	50.4346868	30.4583615	cafe	4 Комнаты
3647071834	4	true	1467312092	50.4317875	30.4563444	restaurant	FLOUR
3647452101	3	true	1467844210	50.4713711	30.5173182	pharmacy	Watsons
3647488595	1	true	1436712033	50.4716699	30.5157564	post_box	
3647496993	2	true	1436977684	50.4706999	30.5174358	atm	
3647565799	1	true	1436717612	50.4704331	30.5154249	waste_disposal	
3647565802	1	true	1436717626	50.4683283	30.5128463	cafe	Джако
3647565803	3	true	1436974840	50.4678271	30.5138014	bank	ПриватБанк
3647565905	2	true	1442335448	50.470419	30.516081	community_centre	Будинок дитячої творчості
3647565906	2	true	1442053151	50.4699667	30.5153793	dentist	Клініка Вячеслава Красника
3647565912	2	true	1470414386	50.4700202	30.5146097	fast_food	Sushi24
3647565915	2	true	1442053151	50.4695862	30.5140316	police	УДСО Подільського району
3647565920	1	true	1436717620	50.4696131	30.5135162	waste_disposal	
3647565927	1	true	1436717625	50.4684784	30.5125263	bench	
3647574597	1	true	1436717611	50.4708696	30.5157239	veterinary	Кот Бегемот
3647574609	2	true	1436786946	50.4688865	30.5136539	pharmacy	Viridis
3647574610	1	true	1436717621	50.4688781	30.5131126	bank	БМБанк
3647574618	2	true	1436786946	50.4685279	30.5126411	telephone	
3647578095	1	true	1436717616	50.4699658	30.5145452	dentist	
3647578096	2	true	1436786946	50.468758	30.5129668	restaurant	Centrale
3647652308	1	true	1436722347	50.4630429	30.5197017	atm	
3647667312	1	true	1436721168	50.4625941	30.5188466	bureau_de_change	
3647667505	1	true	1436721169	50.4624617	30.5192776	cafe	Кофе Хауз
3647667600	4	true	1442245452	50.462352	30.519412	restaurant	Варенична \"Катюша\"
3647668194	1	true	1436721166	50.4626273	30.5188331	payment_terminal	
3647668395	2	true	1450142471	50.4625911	30.5187646	restaurant	SanTori
3647668396	1	true	1436721167	50.4626245	30.518674	bicycle_parking	
3647701393	1	true	1436721165	50.4626793	30.5189692	fast_food	FreshFactory
3647705701	1	true	1436722346	50.4628284	30.5194233	payment_terminal	
3647798533	1	true	1436726433	50.4385935	30.4595717	atm	ПриватБанк
3648466282	3	true	1470681794	50.3888236	30.3645366	cafe	Кавардак
3648691088	1	true	1436782628	50.4556792	30.3636752	toilets	
3648817056	2	true	1469742510	50.4671272	30.5165574	bank	Ощадбанк
3648817058	2	true	1469742515	50.4669054	30.5162187	cafe	Cipollino
3648817059	1	true	1436786945	50.4668059	30.5160298	cafe	Espresso Holic
3648817060	1	true	1436786945	50.4668494	30.515766	bar	Smoky Hookah Bar
3648817063	1	true	1436786945	50.4683268	30.5122242	cafe	Домашняя кухня
3648817064	3	true	1463498513	50.4678127	30.5114426	cafe	17
3649055215	1	true	1436795480	50.4066039	30.6185669	hospital	Благомед
3649071007	1	true	1436796460	50.4125233	30.4426978	smoking_area	
3649071008	1	true	1436796460	50.4116817	30.4445582	smoking_area	
3650273164	2	true	1468333723	50.1472009	30.4721818	cafe	
3650273165	2	true	1456645615	50.1462961	30.4737397	cafe	
3650621634	3	true	1468171133	50.4017236	30.6326394	bicycle_parking	
3650793795	2	true	1436883806	50.459775	30.5889969	bureau_de_change	
3651123951	2	true	1443344765	50.4511308	30.5004695	hospital	Институт травматологии и ортопедии НАМН Украины
3652620828	1	true	1436959122	50.2731847	30.3249136	pharmacy	
3652620829	3	true	1455278127	50.274256	30.324889	cafe	У КУМА
3652620913	3	true	1455543772	50.2690886	30.3183361	place_of_worship	
3652621058	4	true	1452814721	50.2813479	30.344826	fuel	
3652913935	2	true	1440056003	50.2807747	30.3445001	restaurant	Автогриль мисливець Глеваха
3652913939	1	true	1436972406	50.2629504	30.3331679	car_wash	
3652913941	1	true	1436972406	50.2620355	30.3274193	cafe	Expresso
3652915336	3	true	1455543732	50.254667	30.3245003	townhall	Глевахівська селищна рада
3652953261	2	true	1468423207	50.4645933	30.5119103	bank	ПриватБанк
3652959975	3	true	1468423207	50.4722463	30.5149075	pharmacy	
3653004312	1	true	1436977295	50.4710442	30.5219296	car_wash	
3653920392	1	true	1437038539	50.4450854	30.5335536	restaurant	Mon Ami
3653934826	1	true	1437039410	50.4472659	30.5255596	pub	Докер
3653934827	2	true	1452952027	50.4464563	30.5230261	restaurant	Евразия
3653934828	2	true	1452952030	50.4463135	30.5229901	pharmacy	Французька аптека
3654722169	1	true	1437074263	50.4244753	30.4270768	payment_terminal	
3654722830	1	true	1437074262	50.4244465	30.4270594	atm	
3654724535	1	true	1437074264	50.4244631	30.4270669	payment_terminal	
3654724536	1	true	1437074266	50.4244907	30.4270945	payment_terminal	
3655666523	1	true	1437145078	50.4467071	30.4518447	pharmacy	
3655968327	1	true	1437166443	50.4211579	30.4279426	vehicle_inspection	
3657934801	2	true	1470048364	50.3492497	30.4539094	restaurant	\"Яблуневий сад\"
3658892043	1	true	1437396244	50.4544454	30.4852226	restaurant	Teplo
3658892056	1	true	1437396244	50.4546537	30.4859683	parking	
3658892078	1	true	1437396245	50.4559003	30.4864189	bench	
3658892079	1	true	1437396245	50.4558184	30.4867622	bench	
3658892080	1	true	1437396245	50.4557521	30.4865644	bench	
3658892082	1	true	1437396245	50.4555964	30.487186	pharmacy	
3659300037	1	true	1437421431	50.4178705	30.4229964	waste_disposal	
3659319126	1	true	1437421406	50.4220118	30.4249483	waste_disposal	
3659319225	1	true	1437421401	50.4221848	30.4252968	parking	
3659319227	1	true	1437421405	50.4225493	30.4238342	waste_disposal	
3659319427	1	true	1437421414	50.416778	30.4243918	shelter	
3659319428	1	true	1437421419	50.4151603	30.424292	parking	
3659319431	1	true	1437421423	50.4162356	30.4238425	shelter	
3659319629	1	true	1437421425	50.4142332	30.4234631	shelter	
3659320532	1	true	1437421433	50.4184274	30.4237592	waste_disposal	
3659320629	1	true	1437421426	50.4178512	30.4236727	waste_disposal	
3659320636	1	true	1437421434	50.4199608	30.4243676	shelter	
3659950871	2	true	1470806632	50.4475969	30.5739711	drinking_water	
3659951289	2	true	1470806688	50.4474841	30.5742019	toilets	
3659968412	1	true	1437473618	50.4474978	30.5738879	hospital	Медпункт
3660343538	2	true	1462534961	50.3968274	30.422456	compressed_air	
3660346677	2	true	1462534961	50.4382942	30.4504442	compressed_air	
3662876730	1	true	1437649242	50.4220179	30.4323387	bench	
3662876732	1	true	1437649250	50.4217088	30.432246	bench	
3662876932	1	true	1437649248	50.4217845	30.432232	bench	
3662877034	1	true	1437649246	50.4217353	30.4323546	place_of_worship	Храм Святого Пророка Захарії і Святої Праведної Єлисавети
3662877631	1	true	1437649245	50.4221024	30.4323934	bench	
3662877632	1	true	1437649249	50.421751	30.432185	bench	
3663141029	1	true	1437659604	50.4301039	30.4250243	shelter	
3663141030	1	true	1437659606	50.4318885	30.4226084	shelter	
3663141032	1	true	1437659609	50.4352821	30.4214595	waste_disposal	
3663141625	1	true	1437659601	50.4283486	30.4260814	dentist	
3663141626	1	true	1437659603	50.4295323	30.4258906	cafe	Кава
3663141827	1	true	1437659608	50.434622	30.4215701	pharmacy	Аптека Економ
3663141828	1	true	1437659609	50.4346046	30.4216366	cafe	
3663141926	1	true	1437659607	50.4318519	30.4223101	payment_terminal	
